Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	45.6379	20.298126	0.0	1	0.812
1	45.5308	20.351685	0.0	0	0.0007486954111186606
0	45.5308	26.914536	0.0	1	0.812
1	45.4237	26.753891	0.0	0	0.0008041776459783989
0	45.4237	20.48854	0.0	1	0.812
1	45.3166	20.500427	0.0	0	0.0008055494336645097
0	45.3166	26.49208	0.0	1	0.812
1	45.2095	25.534134	0.0	0	0.001034929247325067
0	45.2095	20.548035	0.0	1	0.812
1	45.1024	20.565887	0.0	0	0.0008742045886407368
0	45.1024	25.391327	0.0	1	0.812
1	44.9953	25.361588	0.0	0	0.0008539096475246311
0	44.9953	20.559937	0.0	1	0.812
1	44.88225	20.542084	0.0	0	0.0008594343814927186
0	44.88225	25.302078	0.0	1	0.812
1	44.77515	25.30803	0.0	0	0.0008730864877186661
0	44.77515	20.542084	0.0	1	0.812
1	44.66805	20.48854	0.0	0	0.0008809507774003578
0	44.66805	25.522232	0.0	1	0.812
1	44.56095	25.730484	0.0	0	0.0008868889268391911
0	44.56095	20.429031	0.0	1	0.812
1	44.45385	20.315979	0.0	0	0.00084435411274697
0	44.45385	25.944687	0.0	1	0.812
1	44.34675	26.15889	0.0	0	0.00085965988084169
0	44.34675	20.19104	0.0	1	0.812
1	44.23965	19.89949	0.0	0	0.000851297613436941
0	44.23965	26.379028	0.0	1	0.812
1	44.13255	26.599182	0.0	0	0.0006690847462635929
0	44.13255	17.281479	0.0	1	0.812
1	44.0195	17.269577	0.0	0	0.0006419966373520936
0	44.0195	26.84314	0.0	1	0.812
1	45.5308	27.17633	0.0	0	0.0012577695799578237
0	45.5308	28.396088	0.0	1	0.812
1	45.4237	28.425827	0.0	0	0.0010619046065620807
0	45.4237	27.53334	0.0	1	0.812
1	45.3166	27.62259	0.0	0	0.0010138920375268867
0	45.3166	28.396088	0.0	1	0.812
1	45.2095	28.425827	0.0	0	0.0010743164663828964
0	45.2095	27.777283	0.0	1	0.812
1	45.1024	27.801086	0.0	0	0.001076007711475313
0	45.1024	28.40799	0.0	1	0.812
1	44.9953	28.41394	0.0	0	0.0010713755790838775
0	44.9953	27.86058	0.0	1	0.812
1	44.88225	27.884384	0.0	0	0.00108322369053937
0	44.88225	28.40799	0.0	1	0.812
1	44.77515	28.40799	0.0	0	0.00108322369053937
0	44.77515	27.884384	0.0	1	0.812
1	44.66805	27.890335	0.0	0	0.0010804143445248826
0	44.66805	28.396088	0.0	1	0.812
1	44.56095	28.425827	0.0	0	0.0010796250968141408
0	44.56095	27.86058	0.0	1	0.812
1	44.45385	27.836777	0.0	0	0.0010796063052005422
0	44.45385	28.402039	0.0	1	0.812
1	44.34675	28.419876	0.0	0	0.0010641783916298664
0	44.34675	27.783234	0.0	1	0.812
1	44.23965	27.705887	0.0	0	0.0010935872646378186
0	44.23965	28.396088	0.0	1	0.812
1	44.13255	28.425827	0.0	0	0.0010626938542692699
0	44.13255	27.592834	0.0	1	0.812
1	44.0195	27.402435	0.0	0	0.0010905054402456926
0	44.0195	28.40799	0.0	1	0.812
1	43.9124	28.40799	0.0	0	0.0005675818532573373
0	43.9124	17.29338	0.0	1	0.812
1	43.8053	17.25769	0.0	0	0.0009962842969457597
0	43.8053	19.488937	0.0	1	0.812
1	43.6982	19.363983	0.0	0	0.0010014801777060711
0	43.6982	17.29338	0.0	1	0.812
1	43.5911	17.25769	0.0	0	0.0009984641239562109
0	43.5911	19.155731	0.0	1	0.812
1	43.484	18.191833	0.0	0	0.0012233057632826672
0	43.484	17.275528	0.0	1	0.812
1	43.3769	17.275528	0.0	0	0.0010634831019800117
0	43.3769	18.049026	0.0	1	0.812
1	43.2698	18.019287	0.0	0	0.0010772197704582709
0	43.2698	17.275528	0.0	1	0.812
1	43.15675	17.275528	0.0	0	0.0010678897350295813
0	43.15675	17.947876	0.0	1	0.812
1	43.04965	18.03714	0.0	0	0.0010854504965784884
0	43.04965	17.281479	0.0	1	0.812
1	42.94255	17.269577	0.0	0	0.0010527624872516128
0	42.94255	18.245377	0.0	1	0.812
1	42.83545	18.453629	0.0	0	0.0010935402856091514
0	42.83545	17.275528	0.0	1	0.812
1	42.72835	17.275528	0.0	0	0.0010370433036932525
0	42.72835	18.65593	0.0	1	0.812
1	42.62125	18.887985	0.0	0	0.0010694870220611108
0	42.62125	17.281479	0.0	1	0.812
1	42.51415	17.269577	0.0	0	0.0010037539627738568
0	42.51415	19.084335	0.0	1	0.812
1	42.40705	19.31044	0.0	0	0.0010546698358844253
0	42.40705	17.281479	0.0	1	0.812
1	42.294	17.269577	0.0	0	0.000989049526271657
0	42.294	19.584137	0.0	1	0.812
1	43.8053	19.953033	0.0	0	0.0009050979990092856
0	43.8053	28.396088	0.0	1	0.812
1	43.6982	28.425827	0.0	0	0.0007010962575542123
0	43.6982	20.244583	0.0	1	0.812
1	43.5911	20.315979	0.0	0	0.0006614177685051459
0	43.5911	28.354431	0.0	1	0.812
1	43.484	26.813385	0.0	0	0.0011005307653277896
0	43.484	20.458786	0.0	1	0.812
1	43.3769	20.494476	0.0	0	0.0008158002580920254
0	43.3769	26.575378	0.0	1	0.812
1	43.2698	26.521835	0.0	0	0.0007725231753177297
0	43.2698	20.542084	0.0	1	0.812
1	43.15675	20.548035	0.0	0	0.0008503110537958491
0	43.15675	25.391327	0.0	1	0.812
1	43.04965	25.37944	0.0	0	0.0008713764510126509
0	43.04965	20.571838	0.0	1	0.812
1	42.94255	20.553986	0.0	0	0.0008740918389698038
0	42.94255	25.302078	0.0	1	0.812
1	42.83545	25.27829	0.0	0	0.0008464681691151554
0	42.83545	20.548035	0.0	1	0.812
1	42.72835	20.500427	0.0	0	0.0008789118874830137
0	42.72835	25.456787	0.0	1	0.812
1	42.62125	25.66504	0.0	0	0.0009014336346417906
